instance_id,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label
G_sample_10.jpg,0.813517153263092,0.6061128377914429,2.9853430305593065e-07,0.8231550455093384,0.5054461359977722,-0.09192444384098053,0.6909643411636353,0.4257585108280182,-0.12375012785196304,0.5449328422546387,0.40506595373153687,-0.1474476456642151,0.4363235831260681,0.36592280864715576,-0.16807889938354492,0.5224246978759766,0.40583640336990356,-0.031554725021123886,0.39137113094329834,0.389606237411499,-0.07450532168149948,0.2839112877845764,0.38730382919311523,-0.09414439648389816,0.20884686708450317,0.39021071791648865,-0.10611110180616379,0.4920525550842285,0.4904725253582001,-0.012399759143590927,0.3757091760635376,0.48647424578666687,-0.09754806756973267,0.4869725704193115,0.509968638420105,-0.11387646943330765,0.5856618285179138,0.5100181102752686,-0.09314372390508652,0.48483482003211975,0.5730196833610535,-0.005600319243967533,0.3790671229362488,0.5760189890861511,-0.10747522115707397,0.5009511709213257,0.5824195742607117,-0.09707222133874893,0.6038808822631836,0.5739237070083618,-0.05358215793967247,0.4976438879966736,0.6556907892227173,-0.004869746509939432,0.41528794169425964,0.6610834002494812,-0.08902548253536224,0.5006554126739502,0.6511834859848022,-0.08687058091163635,0.5869572162628174,0.6343414783477783,-0.05836698040366173,G
G_sample_100.jpg,0.29929840564727783,0.7976659536361694,1.246389444986562e-07,0.3539822995662689,0.6298049688339233,-0.033143192529678345,0.4899556636810303,0.4757758378982544,-0.08380839973688126,0.6672272086143494,0.4151023328304291,-0.13829421997070312,0.7865666151046753,0.38803499937057495,-0.19207587838172913,0.39254030585289,0.36388224363327026,-0.11474413424730301,0.603958010673523,0.32407689094543457,-0.1865684688091278,0.7263396978378296,0.31827494502067566,-0.23111006617546082,0.8266967535018921,0.3162967264652252,-0.26219823956489563,0.38975679874420166,0.454651802778244,-0.14624792337417603,0.6708866953849792,0.4953440725803375,-0.20994925498962402,0.6244288086891174,0.5611476898193359,-0.21408239006996155,0.5540770292282104,0.5641300082206726,-0.21880267560482025,0.406160831451416,0.570152223110199,-0.18081437051296234,0.6623145937919617,0.6171189546585083,-0.2304827868938446,0.5961277484893799,0.664818525314331,-0.20862509310245514,0.5252686738967896,0.6532468795776367,-0.19485557079315186,0.4305664896965027,0.6870768070220947,-0.22229990363121033,0.6356080770492554,0.7130682468414307,-0.24234086275100708,0.5893940329551697,0.7358298301696777,-0.2197018265724182,0.5218890309333801,0.7316091060638428,-0.20479649305343628,G
G_sample_101.jpg,0.7809678316116333,0.5679802894592285,-3.362260940775741e-07,0.7609802484512329,0.4361041486263275,-0.09977658092975616,0.63420569896698,0.31105026602745056,-0.13382689654827118,0.4702269434928894,0.29063451290130615,-0.15712417662143707,0.3569912314414978,0.277020126581192,-0.16817787289619446,0.44508466124534607,0.31936296820640564,-0.057381197810173035,0.30273568630218506,0.2905898988246918,-0.13333629071712494,0.21084928512573242,0.295970618724823,-0.15877395868301392,0.12126874923706055,0.2977035939693451,-0.16993235051631927,0.43417030572891235,0.432325541973114,-0.040855489671230316,0.375078022480011,0.44011250138282776,-0.1348315179347992,0.5294491648674011,0.4709831178188324,-0.12425028532743454,0.5509285926818848,0.45889949798583984,-0.09130022674798965,0.44239485263824463,0.5358513593673706,-0.04232724383473396,0.3982577919960022,0.5514044761657715,-0.15207433700561523,0.5438249111175537,0.5563665628433228,-0.10567281395196915,0.5648286938667297,0.5394433736801147,-0.04732973128557205,0.4645809829235077,0.6422727108001709,-0.053223226219415665,0.4365980923175812,0.6578608751296997,-0.12560541927814484,0.537315845489502,0.6402761936187744,-0.09744959324598312,0.5580533742904663,0.622323751449585,-0.058807190507650375,G
G_sample_102.jpg,0.7664008140563965,0.6168343424797058,-5.150985771251726e-07,0.7547256946563721,0.4695615768432617,-0.10611947625875473,0.6346564292907715,0.30343976616859436,-0.11615375429391861,0.47620493173599243,0.26375365257263184,-0.10079791396856308,0.3935387432575226,0.331994891166687,-0.07162465155124664,0.49080199003219604,0.3037223815917969,-0.07827608287334442,0.3114032447338104,0.28457963466644287,-0.1529071182012558,0.2001267373561859,0.30010151863098145,-0.196583092212677,0.08642834424972534,0.30186590552330017,-0.22360792756080627,0.47691482305526733,0.4067169725894928,-0.04495585709810257,0.3553979992866516,0.4439094364643097,-0.13407476246356964,0.5146307945251465,0.49131354689598083,-0.13773396611213684,0.5839893817901611,0.4652024209499359,-0.1145370677113533,0.461104154586792,0.5004326701164246,-0.027289997786283493,0.3713802695274353,0.5397497415542603,-0.12423548102378845,0.5233845114707947,0.5718715786933899,-0.09554113447666168,0.5842217206954956,0.5393587350845337,-0.048239950090646744,0.45910122990608215,0.5964101552963257,-0.01932091824710369,0.4036075472831726,0.6298468112945557,-0.08651264756917953,0.512346625328064,0.639592170715332,-0.06987573951482773,0.5679294466972351,0.6164106130599976,-0.03848617896437645,G
G_sample_103.jpg,0.8185081481933594,0.626689076423645,1.0598525790328495e-07,0.7902941107749939,0.530712902545929,-0.07847843319177628,0.6659168601036072,0.4535902440547943,-0.11073055863380432,0.5349814891815186,0.4428132176399231,-0.13510796427726746,0.4312359094619751,0.45981699228286743,-0.15619246661663055,0.5037068724632263,0.4603058993816376,-0.07140888273715973,0.3455352783203125,0.4586053490638733,-0.1413225680589676,0.24122896790504456,0.47363612055778503,-0.18499600887298584,0.15733784437179565,0.48594775795936584,-0.21382664144039154,0.49843594431877136,0.5570372939109802,-0.06431408226490021,0.42558109760284424,0.5786370038986206,-0.17649853229522705,0.5545640587806702,0.5960659384727478,-0.20549866557121277,0.6452440619468689,0.5873561501502991,-0.1990513950586319,0.512892484664917,0.64495450258255,-0.06652726978063583,0.44433051347732544,0.6765403747558594,-0.17266948521137238,0.5677758455276489,0.6734785437583923,-0.15670208632946014,0.652271032333374,0.6501051783561707,-0.11845563352108002,0.5456057786941528,0.7267625331878662,-0.0754205659031868,0.4888368546962738,0.7557871341705322,-0.15435492992401123,0.5742700695991516,0.7409553527832031,-0.1465567648410797,0.6323913931846619,0.7083635926246643,-0.12067469954490662,G
G_sample_104.jpg,0.8126716613769531,0.5235028862953186,-5.806982983358466e-08,0.776227593421936,0.41981324553489685,-0.06444127857685089,0.6451168060302734,0.34628352522850037,-0.08393315970897675,0.5181472301483154,0.3436906337738037,-0.09819883853197098,0.4242767095565796,0.3452908396720886,-0.10809285193681717,0.4826118052005768,0.34572523832321167,-0.03717067092657089,0.32864534854888916,0.32528364658355713,-0.08332668989896774,0.23310768604278564,0.3329463303089142,-0.10557258874177933,0.14936265349388123,0.34463563561439514,-0.1202855035662651,0.4749262034893036,0.4381980895996094,-0.030905283987522125,0.37787532806396484,0.44423770904541016,-0.11276319622993469,0.5104429721832275,0.45243534445762634,-0.1254345327615738,0.5853335857391357,0.44397491216659546,-0.11087831109762192,0.48591670393943787,0.5284538269042969,-0.032874103635549545,0.3930155038833618,0.5374316573143005,-0.12397746741771698,0.5287613868713379,0.5257918238639832,-0.1029587984085083,0.6027984619140625,0.5126911997795105,-0.06196114048361778,0.5137254595756531,0.6199966669082642,-0.03964514285326004,0.4267106056213379,0.6159051060676575,-0.11109354346990585,0.5204422473907471,0.593534529209137,-0.09754912555217743,0.5819463729858398,0.5780825018882751,-0.0678919330239296,G
G_sample_105.jpg,0.7799252271652222,0.6582733392715454,-9.234736531027465e-09,0.8020071983337402,0.547883927822113,-0.11459247767925262,0.6849610805511475,0.4459154009819031,-0.15631426870822906,0.5328172445297241,0.4138158857822418,-0.18392588198184967,0.41331833600997925,0.3886597156524658,-0.20284108817577362,0.49390241503715515,0.39540234208106995,-0.07061725109815598,0.31366419792175293,0.36617279052734375,-0.13391397893428802,0.19338390231132507,0.3657337427139282,-0.15382160246372223,0.096682608127594,0.3673187494277954,-0.16277118027210236,0.4740563631057739,0.49144867062568665,-0.04285924509167671,0.3624606430530548,0.47793978452682495,-0.1400735229253769,0.5029873847961426,0.522043764591217,-0.1365327537059784,0.5696157217025757,0.5137982368469238,-0.0987640917301178,0.47424718737602234,0.5812972784042358,-0.03169160336256027,0.40411150455474854,0.5766552686691284,-0.1381554752588272,0.535111665725708,0.6058745980262756,-0.10236772149801254,0.5782646536827087,0.5865647196769714,-0.04359692335128784,0.486768513917923,0.6701217889785767,-0.030466046184301376,0.4334186017513275,0.6663057804107666,-0.10439766198396683,0.530006468296051,0.6763588190078735,-0.08290045708417892,0.5683375597000122,0.6587343811988831,-0.044583309441804886,G
G_sample_106.jpg,0.7199366688728333,0.6431923508644104,-2.3447219632544147e-07,0.653997004032135,0.510195255279541,-0.042629849165678024,0.5285300612449646,0.432259202003479,-0.04281897470355034,0.39520373940467834,0.4407680332660675,-0.0454367995262146,0.3126077651977539,0.47813698649406433,-0.05046992003917694,0.4353698194026947,0.459825724363327,0.01051570475101471,0.29099616408348083,0.43438541889190674,-0.025312483310699463,0.18858717381954193,0.4344104528427124,-0.04860040917992592,0.1064809262752533,0.4318080544471741,-0.06425611674785614,0.43323221802711487,0.5498893857002258,0.008648892864584923,0.3339087665081024,0.5604820251464844,-0.08191036432981491,0.4300018846988678,0.5866595506668091,-0.11417856812477112,0.5307786464691162,0.5976608395576477,-0.10663745552301407,0.4494152069091797,0.6361456513404846,-0.00011863248073495924,0.38046813011169434,0.652396559715271,-0.09964323788881302,0.5003601908683777,0.6594709157943726,-0.09864025563001633,0.5975414514541626,0.6542947888374329,-0.06370054930448532,0.48172932863235474,0.7243675589561462,-0.01088743656873703,0.41739630699157715,0.7277711629867554,-0.08360760658979416,0.5067269206047058,0.7202737927436829,-0.07729695737361908,0.5836983323097229,0.7062954306602478,-0.04988250136375427,G
G_sample_11.jpg,0.8904852867126465,0.6813612580299377,-9.27239796055801e-08,0.8758449554443359,0.5901495218276978,-0.17176392674446106,0.8069131970405579,0.5295057892799377,-0.2693856954574585,0.7085961103439331,0.5606245994567871,-0.3381187319755554,0.5968049168586731,0.6084179878234863,-0.3985154926776886,0.5815923810005188,0.49629274010658264,-0.23001940548419952,0.4552946090698242,0.5377902984619141,-0.3777846097946167,0.3718729019165039,0.5947512984275818,-0.4691557288169861,0.2752467691898346,0.6482686400413513,-0.5264655351638794,0.5588144659996033,0.5936514735221863,-0.18838877975940704,0.5800915956497192,0.7361676692962646,-0.3426402509212494,0.7176052331924438,0.726023256778717,-0.36888644099235535,0.7533054351806641,0.6741020679473877,-0.3653982877731323,0.5720917582511902,0.6915215849876404,-0.1650182008743286,0.6188309192657471,0.8165925145149231,-0.3002566397190094,0.7386353015899658,0.7822583913803101,-0.26473504304885864,0.7593932747840881,0.7208377122879028,-0.2194984406232834,0.6049841046333313,0.7756892442703247,-0.15802313387393951,0.6578113436698914,0.8650018572807312,-0.2641666531562805,0.7542765140533447,0.8286647796630859,-0.2543395161628723,0.7727121114730835,0.7688007354736328,-0.2255038321018219,G
G_sample_110.jpg,0.7634861469268799,0.6681116819381714,-6.429984864553262e-07,0.7822853922843933,0.5467972159385681,-0.08160726726055145,0.6525174379348755,0.41417431831359863,-0.10233303904533386,0.4920675754547119,0.3519454002380371,-0.11406302452087402,0.3877916932106018,0.38181689381599426,-0.11387529969215393,0.4433821141719818,0.3948213756084442,-0.043249208480119705,0.2900301218032837,0.36202701926231384,-0.11231748759746552,0.19573552906513214,0.35917186737060547,-0.13586854934692383,0.10242289304733276,0.3581901788711548,-0.14721345901489258,0.4344702959060669,0.5017540454864502,-0.03299291804432869,0.34635090827941895,0.48177576065063477,-0.11869355291128159,0.5132994651794434,0.513359785079956,-0.10278889536857605,0.5284222364425659,0.511222243309021,-0.06480196863412857,0.43666744232177734,0.5966079235076904,-0.039073001593351364,0.37844449281692505,0.5900146961212158,-0.14013178646564484,0.5303128957748413,0.6023082137107849,-0.0901186466217041,0.5422766208648682,0.6021761298179626,-0.03010820597410202,0.44317498803138733,0.6949008703231812,-0.05325600504875183,0.4129091501235962,0.6920877695083618,-0.11955785751342773,0.525722861289978,0.6851592659950256,-0.08687931299209595,0.5470496416091919,0.6832627058029175,-0.04650178179144859,G
